fill	x	y	xmin	xmax	ymin	ymax
#D3A39E	24880	274	24855	24905	249	299
#F4F2F9	24930	324	24905	24955	299	349
#FAF4F3	24980	374	24955	25005	349	399
#FEFCFB	24680	24	24655	24705	-1	49
#FAF3F2	24780	124	24755	24805	99	149
#DCB6B1	24880	224	24855	24905	199	249
#FFFFFF	24980	324	24955	25005	299	349
#FAF3F2	24730	74	24705	24755	49	99
#FDFAF9	24830	174	24805	24855	149	199
#E7CAC6	24930	274	24905	24955	249	299
#E4C4C0	25030	374	25005	25055	349	399
#FCFBFD	24730	24	24705	24755	-1	49
#A79DCF	24780	74	24755	24805	49	99
#E1DDEF	24830	124	24805	24855	99	149
#F4E7E5	24880	174	24855	24905	149	199
#DAB1AC	24930	224	24905	24955	199	249
#EEDAD7	24980	274	24955	25005	249	299
#F1DFDD	25030	324	25005	25055	299	349
#B6AED7	24780	24	24755	24805	-1	49
#F7F6FB	24880	124	24855	24905	99	149
#E8CDCA	24980	224	24955	25005	199	249
#A096CB	24830	74	24805	24855	49	99
#DBB2AD	24930	174	24905	24955	149	199
#E7CAC6	25030	274	25005	25055	249	299
#CC9790	25080	324	25055	25105	299	349
#D4CEE8	24830	24	24805	24855	-1	49
#D8D2EA	24880	74	24855	24905	49	99
#F6ECEA	24930	124	24905	24955	99	149
#E1BEB9	24980	174	24955	25005	149	199
#E8CCC8	25030	224	25005	25055	199	249
#CE9C96	25080	274	25055	25105	249	299
#D6D1E9	24880	24	24855	24905	-1	49
#E8CCC8	24980	124	24955	25005	99	149
#DCB6B1	25080	224	25055	25105	199	249
#F4E5E4	24930	74	24905	24955	49	99
#ECD6D3	25030	174	25005	25055	149	199
#C78F89	25130	274	25105	25155	249	299
#F2E2E0	24930	24	24905	24955	-1	49
#FFFFFF	24980	74	24955	25005	49	99
#E8CCC8	25030	124	25005	25055	99	149
#DFBCB7	25080	174	25055	25105	149	199
#DDB7B3	25130	224	25105	25155	199	249
#FAF9FC	24980	24	24955	25005	-1	49
#F2E2E0	25080	124	25055	25105	99	149
#F0EEF7	25030	74	25005	25055	49	99
#F1DFDD	25130	174	25105	25155	149	199
#ECD4D1	25180	224	25155	25205	199	249
#E4C5C1	25030	24	25005	25055	-1	49
#E1BFBA	25080	74	25055	25105	49	99
#F4F2F9	25130	124	25105	25155	99	149
#E3C2BE	25180	174	25155	25205	149	199
#F0EDF7	25080	24	25055	25105	-1	49
#EDD7D4	25180	124	25155	25205	99	149
#EBE8F4	25130	74	25105	25155	49	99
#EED9D6	25230	174	25205	25255	149	199
#EFEDF6	25130	24	25105	25155	-1	49
#DCD8EC	25180	74	25155	25205	49	99
#DAB2AC	25230	124	25205	25255	99	149
#FAF4F4	25180	24	25155	25205	-1	49
#DBB3AE	25230	74	25205	25255	49	99
#F8EFED	25280	124	25255	25305	99	149
#EDD8D5	25230	24	25205	25255	-1	49
#F1DFDD	25280	74	25255	25305	49	99
#ECD6D3	25280	24	25255	25305	-1	49
#ECD6D3	25330	74	25305	25355	49	99
#F8EEED	25330	24	25305	25355	-1	49
#ECD4D1	25380	24	25355	25405	-1	49
